[2025-04-23 21:47:59] Node 107: [BOOT] Node 107 initialized.
[2025-04-23 21:47:59] Node 107: [SEND] To topic `cluster-broadcast`: {'type': 'hello', 'id': 107}
[2025-04-23 21:48:16] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:48:16] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:48:16] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:48:16] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:48:16] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:48:16] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 106}
[2025-04-23 21:48:17] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:48:17] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:48:17] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:48:17] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:48:18] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:48:18] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:48:18] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:48:18] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 106}
[2025-04-23 21:53:18] Node 107: [BOOT] Node 107 initialized.
[2025-04-23 21:53:18] Node 107: [SEND] To topic `cluster-broadcast`: {'type': 'hello', 'id': 107}
[2025-04-23 21:53:21] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 100}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:22] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 106}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:23] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 106}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 106}
[2025-04-23 21:53:24] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 106}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:25] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 106}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:26] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 106}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 101}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 104}
[2025-04-23 21:53:27] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 103}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 101}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 104}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:28] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:29] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:29] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:29] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:29] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:29] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:29] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 100}
[2025-04-23 21:53:29] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:30] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:30] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:30] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:30] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:30] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:31] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:31] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 100}
[2025-04-23 21:53:31] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:32] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:32] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:32] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:32] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:32] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:32] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:32] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:32] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:32] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 104}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:33] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 102}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 104}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'heartbeat', 'from': 104}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:34] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:35] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 103}
[2025-04-23 21:53:35] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 105}
[2025-04-23 21:53:35] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 106}
[2025-04-23 21:53:35] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 100}
[2025-04-23 21:53:35] Node 107: [RECEIVE] From topic `cluster-broadcast`: {'type': 'coordinator', 'id': 101}
